quarter,Categ_name,GT,DI,3m Bond,cci,CPI,vix,CS
2008Q3,Home Financing: 466,53.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,767
2008Q3,Domestic Services: 472,50.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,949
2008Q3,Education: 74,65.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3550
2008Q3,Meat & Seafood: 909,31.66666666666667,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,4378
2008Q3,Tobacco Products: 123,57.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3968
2008Q3,Animal Products & Services: 882,64.33333333333333,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,820
2008Q3,Major Kitchen Appliances: 1293,60.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1487
2008Q3,Hotels & Accommodations: 179,55.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3499
2008Q3,Apparel: 68,62.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,12211
2008Q3,Audio Equipment: 361,46.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1283
2008Q3,Mobile & Wireless: 382,68.33333333333333,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,166
2008Q3,Sporting Goods: 263,72.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,647
2008Q3,Vehicle Maintenance: 138,64.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,4673
2008Q3,Non-Alcoholic Beverages: 560,52.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,2350
2008Q3,Liquor: 406,34.333333333333336,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,896
2008Q3,Health Insurance: 249,64.66666666666667,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,418
2008Q3,Motorcycles: 273,65.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,177
2008Q3,Baked Goods: 907,20.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3022
2008Q3,Home Insurance: 465,53.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,789
2008Q3,Apartments & Residential Rentals: 378,68.66666666666667,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,54250
2008Q3,Restaurants: 276,65.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,17298
2008Q3,Transportation & Logistics: 50,63.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1647
2008Q3,Air Travel: 203,58.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3630
2008Q3,Kitchen & Dining: 951,56.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1317
2008Q3,Clothing Accessories: 124,59.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1576
2008Q3,Fruits & Vegetables: 908,40.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,4577
2008Q3,Camera & Photo Equipment: 573,49.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1152
2008Q3,Lottery & Sweepstakes: 364,47.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,2507
2008Q3,Electricity: 658,86.66666666666669,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3565
2008Q3,Home Furnishings: 270,54.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,2894
2008Q3,Hobbies & Leisure: 65,72.66666666666667,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,2094
2008Q3,Auto Insurance: 467,58.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,754
2008Q3,Candy & Sweets: 906,45.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1880
2008Q3,Beer: 404,45.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,875
2008Q3,Vehicle Fuels & Lubricants: 1269,50.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,7916
2008Q3,Automotive Industry: 1190,49.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,8995
2008Q3,Small Kitchen Appliances: 1292,45.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,215
2008Q3,Mail & Package Delivery: 1150,62.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,175
2008Q4,Home Insurance: 465,39.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,805
2008Q4,Electricity: 658,75.33333333333333,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3753
2008Q4,Major Kitchen Appliances: 1293,60.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1434
2008Q4,Transportation & Logistics: 50,56.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1529
2008Q4,Home Furnishings: 270,56.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,2807
2008Q4,Domestic Services: 472,44.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,930
2008Q4,Apparel: 68,71.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,11990
2008Q4,Tobacco Products: 123,59.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3983
2008Q4,Vehicle Parts & Accessories: 89,59.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1383
2008Q4,Camera & Photo Equipment: 573,51.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1219
2008Q4,Mail & Package Delivery: 1150,63.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,186
2008Q4,Fruits & Vegetables: 908,38.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,4565
2008Q4,Air Travel: 203,41.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3722
2008Q4,Audio Equipment: 361,53.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1254
2008Q4,Meat & Seafood: 909,38.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,4174
2008Q4,Education: 74,67.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3474
2008Q4,Beer: 404,43.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,951
2008Q4,Kitchen & Dining: 951,60.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1259
2008Q4,Apartments & Residential Rentals: 378,51.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,55061
2008Q4,Automotive Industry: 1190,52.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,8040
2008Q4,Hobbies & Leisure: 65,68.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,2032
2008Q4,Drugs & Medications: 646,67.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1028
2008Q4,Restaurants: 276,66.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,16896
2008Q4,Motorcycles: 273,51.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,195
2008Q4,Candy & Sweets: 906,52.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1961
2008Q4,Wine: 405,54.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1741
2008Q4,Baked Goods: 907,21.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,2963
2008Q4,Non-Alcoholic Beverages: 560,55.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,2361
2008Q4,Vehicle Maintenance: 138,57.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,4644
2008Q4,Clothing Accessories: 124,68.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1471
2008Q4,Health Insurance: 249,53.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,454
2008Q4,Sporting Goods: 263,58.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,592
2008Q4,Small Kitchen Appliances: 1292,54.33333333333334,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,237
2008Q4,Vehicle Fuels & Lubricants: 1269,43.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,6567
2008Q4,Mobile & Wireless: 382,68.66666666666667,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,156
2008Q4,Auto Insurance: 467,45.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,679
2008Q4,Hotels & Accommodations: 179,39.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3458
2008Q4,Liquor: 406,38.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,911
2008Q4,Lottery & Sweepstakes: 364,40.333333333333336,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,2514
2008Q4,Home Financing: 466,56.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,760
2008Q4,Animal Products & Services: 882,58.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,830
2008Q4,Bicycles & Accessories: 1191,54.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,323
2008Q4,Water Supply & Treatment: 1349,21.33333333333333,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,964
2009Q1,Water Supply & Treatment: 1349,23.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,985
2009Q1,Home Insurance: 465,47.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,916
2009Q1,Air Travel: 203,48.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3578
2009Q1,Liquor: 406,31.66666666666667,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,852
2009Q1,Clothing Accessories: 124,56.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1597
2009Q1,Lottery & Sweepstakes: 364,42.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,2469
2009Q1,Hotels & Accommodations: 179,45.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3343
2009Q1,Kitchen & Dining: 951,56.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1207
2009Q1,Wine: 405,42.333333333333336,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1656
2009Q1,Candy & Sweets: 906,51.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1945
2009Q1,Domestic Services: 472,48.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,868
2009Q1,Fruits & Vegetables: 908,38.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,4528
2009Q1,Drugs & Medications: 646,67.66666666666667,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,976
2009Q1,Mail & Package Delivery: 1150,56.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,197
2009Q1,Home Furnishings: 270,54.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,2780
2009Q1,Beer: 404,43.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,955
2009Q1,Education: 74,75.33333333333333,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3686
2009Q1,Vehicle Maintenance: 138,63.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,4773
2009Q1,Meat & Seafood: 909,35.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,4314
2009Q1,Restaurants: 276,63.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,16560
2009Q1,Electricity: 658,76.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3709
2009Q1,Home Financing: 466,59.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,779
2009Q1,Vehicle Fuels & Lubricants: 1269,42.333333333333336,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,6309
2009Q1,Major Kitchen Appliances: 1293,57.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1413
2009Q1,Health Insurance: 249,62.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,438
2009Q1,Bicycles & Accessories: 1191,53.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,335
2009Q1,Baked Goods: 907,22.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3051
2009Q1,Non-Alcoholic Beverages: 560,52.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,2338
2009Q1,Vehicle Parts & Accessories: 89,60.33333333333334,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1079
2009Q1,Motorcycles: 273,54.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,169
2009Q1,Apartments & Residential Rentals: 378,62.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,55117
2009Q1,Audio Equipment: 361,47.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1215
2009Q1,Transportation & Logistics: 50,57.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1390
2009Q1,Mobile & Wireless: 382,64.66666666666667,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,173
2009Q1,Tobacco Products: 123,57.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3998
2009Q1,Camera & Photo Equipment: 573,43.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,845
2009Q1,Apparel: 68,61.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,12390
2009Q1,Animal Products & Services: 882,60.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,833
2009Q1,Automotive Industry: 1190,51.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,7636
2009Q1,Sporting Goods: 263,56.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,676
2009Q1,Auto Insurance: 467,52.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,801
2009Q1,Hobbies & Leisure: 65,66.33333333333333,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,2032
2009Q1,Small Kitchen Appliances: 1292,49.66666666666666,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,211
2009Q2,Lottery & Sweepstakes: 364,43.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,2404
2009Q2,Water Supply & Treatment: 1349,21.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,998
2009Q2,Air Travel: 203,45.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3536
2009Q2,Wine: 405,41.333333333333336,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1653
2009Q2,Baked Goods: 907,20.666666666666668,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3201
2009Q2,Non-Alcoholic Beverages: 560,50.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,2418
2009Q2,Tobacco Products: 123,53.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,4088
2009Q2,Audio Equipment: 361,40.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1207
2009Q2,Fruits & Vegetables: 908,37.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,4687
2009Q2,Motorcycles: 273,60.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,172
2009Q2,Health Insurance: 249,61.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,375
2009Q2,Sporting Goods: 263,65.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,708
2009Q2,Restaurants: 276,56.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,16233
2009Q2,Auto Insurance: 467,48.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,554
2009Q2,Electricity: 658,61.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3427
2009Q2,Kitchen & Dining: 951,48.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1119
2009Q2,Small Kitchen Appliances: 1292,40.333333333333336,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,248
2009Q2,Vehicle Maintenance: 138,60.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,4376
2009Q2,Beer: 404,39.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1033
2009Q2,Hobbies & Leisure: 65,66.66666666666667,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1991
2009Q2,Clothing Accessories: 124,50.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1625
2009Q2,Automotive Industry: 1190,47.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,8617
2009Q2,Apartments & Residential Rentals: 378,55.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,55044
2009Q2,Home Furnishings: 270,47.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,2802
2009Q2,Hotels & Accommodations: 179,44.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3210
2009Q2,Liquor: 406,30.33333333333333,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,883
2009Q2,Vehicle Fuels & Lubricants: 1269,43.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,6670
2009Q2,Drugs & Medications: 646,67.33333333333333,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,988
2009Q2,Apparel: 68,58.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,12121
2009Q2,Home Insurance: 465,46.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,768
2009Q2,Education: 74,68.66666666666667,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3753
2009Q2,Bicycles & Accessories: 1191,64.33333333333333,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,347
2009Q2,Candy & Sweets: 906,44.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1872
2009Q2,Transportation & Logistics: 50,54.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1281
2009Q2,Camera & Photo Equipment: 573,41.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,895
2009Q2,Domestic Services: 472,46.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,840
2009Q2,Meat & Seafood: 909,31.33333333333333,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,4475
2009Q2,Vehicle Parts & Accessories: 89,60.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1102
2009Q2,Mobile & Wireless: 382,64.33333333333333,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,201
2009Q2,Home Financing: 466,47.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,833
2009Q2,Animal Products & Services: 882,56.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,841
2009Q2,Mail & Package Delivery: 1150,55.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,171
2009Q2,Major Kitchen Appliances: 1293,51.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1271
2009Q3,Liquor: 406,33.333333333333336,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,904
2009Q3,Hotels & Accommodations: 179,47.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3312
2009Q3,Vehicle Maintenance: 138,63.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,4410
2009Q3,Apparel: 68,60.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,12069
2009Q3,Home Financing: 466,45.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,836
2009Q3,Audio Equipment: 361,40.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1274
2009Q3,Non-Alcoholic Beverages: 560,51.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,2363
2009Q3,Animal Products & Services: 882,60.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,858
2009Q3,Automotive Industry: 1190,41.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,9271
2009Q3,Vehicle Parts & Accessories: 89,60.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1155
2009Q3,Education: 74,64.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3813
2009Q3,Kitchen & Dining: 951,53.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1173
2009Q3,Small Kitchen Appliances: 1292,42.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,191
2009Q3,Domestic Services: 472,49.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,759
2009Q3,Electricity: 658,67.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3397
2009Q3,Vehicle Fuels & Lubricants: 1269,44.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,7004
2009Q3,Auto Insurance: 467,52.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,928
2009Q3,Home Furnishings: 270,53.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,2875
2009Q3,Camera & Photo Equipment: 573,42.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,886
2009Q3,Mail & Package Delivery: 1150,60.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,172
2009Q3,Sporting Goods: 263,66.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,635
2009Q3,Major Kitchen Appliances: 1293,58.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1239
2009Q3,Wine: 405,41.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1650
2009Q3,Fruits & Vegetables: 908,44.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,4426
2009Q3,Restaurants: 276,58.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,16306
2009Q3,Health Insurance: 249,65.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,494
2009Q3,Candy & Sweets: 906,42.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1865
2009Q3,Clothing Accessories: 124,54.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1560
2009Q3,Lottery & Sweepstakes: 364,43.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,2423
2009Q3,Mobile & Wireless: 382,69.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,203
2009Q3,Air Travel: 203,48.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3237
2009Q3,Hobbies & Leisure: 65,66.66666666666667,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1956
2009Q3,Apartments & Residential Rentals: 378,61.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,55020
2009Q3,Home Insurance: 465,49.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,970
2009Q3,Drugs & Medications: 646,69.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1004
2009Q3,Water Supply & Treatment: 1349,19.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1007
2009Q3,Baked Goods: 907,22.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3251
2009Q3,Tobacco Products: 123,52.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,4133
2009Q3,Motorcycles: 273,57.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,165
2009Q3,Beer: 404,40.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1114
2009Q3,Transportation & Logistics: 50,56.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1259
2009Q3,Bicycles & Accessories: 1191,66.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,353
2009Q3,Meat & Seafood: 909,32.666666666666664,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,4451
2009Q4,Audio Equipment: 361,46.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1320
2009Q4,Transportation & Logistics: 50,52.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1317
2009Q4,Bicycles & Accessories: 1191,50.33333333333334,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,358
2009Q4,Tobacco Products: 123,52.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,4139
2009Q4,Major Kitchen Appliances: 1293,57.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1180
2009Q4,Motorcycles: 273,44.33333333333334,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,158
2009Q4,Hobbies & Leisure: 65,64.66666666666667,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,2042
2009Q4,Apparel: 68,69.66666666666667,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,12021
2009Q4,Hotels & Accommodations: 179,34.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,3303
2009Q4,Non-Alcoholic Beverages: 560,52.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,2368
2009Q4,Kitchen & Dining: 951,55.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1211
2009Q4,Auto Insurance: 467,40.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,762
2009Q4,Mail & Package Delivery: 1150,64.66666666666667,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,155
2009Q4,Domestic Services: 472,43.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,763
2009Q4,Wine: 405,47.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1833
2009Q4,Candy & Sweets: 906,48.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1884
2009Q4,Sporting Goods: 263,53.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,638
2009Q4,Vehicle Fuels & Lubricants: 1269,41.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,7165
2009Q4,Beer: 404,37.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1012
2009Q4,Lottery & Sweepstakes: 364,43.33333333333334,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,2289
2009Q4,Vehicle Parts & Accessories: 89,55.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1222
2009Q4,Apartments & Residential Rentals: 378,48.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,55189
2009Q4,Automotive Industry: 1190,40.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,10936
2009Q4,Drugs & Medications: 646,66.66666666666667,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1066
2009Q4,Air Travel: 203,37.333333333333336,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,3339
2009Q4,Camera & Photo Equipment: 573,44.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,881
